"dataResourceUid","images","raw_recordedBy","dcterms:modified","dcterms:language","dcterms:license","rightsHolder","dcterms:accessRights","dcterms:bibliographicCitation","references","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","ownerInstitutionCode","basisOfRecord","informationWithheld","dataGeneralizations","dynamicProperties","occurrenceID","catalogNumber","recordNumber","recordedBy","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","reproductiveCondition","behavior","establishmentMeans","occurrenceStatus","preparations","disposition","associatedMedia","associatedReferences","associatedSequences","associatedTaxa","otherCatalogNumbers","occurrenceRemarks","organismID","organismName","associatedOccurrences","previousIdentifications","materialSampleID","eventID","parentEventID","fieldNumber","eventDate","eventTime","year","month","day","verbatimEventDate","habitat","samplingProtocol","samplingEffort","sampleSizeValue","sampleSizeUnit","fieldNotes","eventRemarks","locationID","higherGeography","continent","waterBody","islandGroup","island","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","minimumElevationInMeters","maximumElevationInMeters","verbatimElevation","verbatimElevation","minimumDepthInMeters","maximumDepthInMeters","verbatimDepth","verbatimDepth","locationAccordingTo","locationRemarks","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","coordinatePrecision","verbatimCoordinates","verbatimLatitude","verbatimLatitude","verbatimLongitude","verbatimLongitude","verbatimCoordinateSystem","verbatimCoordinateSystem","verbatimSRS","footprintSRS","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","georeferenceRemarks","identificationID","identificationQualifier","typeStatus","identifiedBy","dateIdentified","identificationReferences","identificationVerificationStatus","identificationRemarks","taxonID","scientificNameID","acceptedNameUsageID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","verbatimBasisOfRecord","measurementDeterminedDate","videos","species","measurementRemarks","measurementValue","relationshipRemarks","identifierRole","relationshipOfResource","measurementMethod","provenance","sounds","recordID","rights","source","verbatimScientificName","verbatimContinent","measurementID","measurementType","measurementUnit","measurementDeterminedBy","measurementAccuracy","relatedResourceID","images","dcterms:type"
"dr376","","Coates, F.","","","CC-BY 4.0 (Int)","Royal Botanic Gardens Board","","","","","","","MEL","MEL","","","PRESERVED_SPECIMEN","","","","59c153cc-6374-11e1-bc2b-000c2907ead9","MEL 2265062A","s.n.","Coates, F.","","","","","","flowers","","","PRESENT","Sheet","","","","","","","","","","96a2ab98-4309-4cd7-ae4b-6db608b5263f","","","71141864-1abc-11e3-90a2-6c626d51f2da","","","2004-02-04T13:00:00Z","","2004","2","5","","Growing on and along vehicle track, in area severely burnt during 2003 bushfires. Numerous plants on well drained, grey-brown skeletal loam soil and stony loose shales. Associated spp.: Eucalyptus glaucescens, E. kybeanensis, Oxylobium ellipticum?, Daviesia ulicifolia, Bossiaea foliosa, Stylidium graminifolium, Banksia canei, Deyeuxia quadriseta.","","","","","","","b8bd6849-1abc-11e3-90a2-6c626d51f2da","Oceania | Australia","OCEANIA","","","","Australia","AU","Victoria","","","Alpine N.P., Brumby Point area.","Alpine N.P., Brumby Point area.","1437.0","1437.0","","","","","","","","","-37.0583","148.0611","EPSG:4326","1000.0","2.777778E-4","","-37.0583000000","37° 3' 30"" S","148.0611000000","148° 3' 40"" E","epsg:4326","degrees minutes decimal seconds","","","Klazenga, N.","","","","","","33fe4a36-1abd-11e3-90a2-6c626d51f2da","","","","","","","","","","","https://id.biodiversity.org.au/node/apni/2916305","Actinotus forsythii","","","","","","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Asteranae | Apiales | Apiaceae | Actinotus","Plantae","Charophyta","Equisetopsida","Apiales","Apiaceae","Actinotus","","forsythii","","species","","Maiden & Betche","Pink Flannel Flower","ICN","","","","PreservedSpecimen","","","Actinotus forsythii","","","","","","","Published dataset","","3b0ea63a-0783-40c0-8d76-e8017eced163","","","Actinotus forsythii","Oceania","","","","","","","","PhysicalObject"
"dr376","","Burgess, C.","","","CC-BY 4.0 (Int)","Royal Botanic Gardens Board","","","","","","","MEL","MEL","","","PRESERVED_SPECIMEN","","","","44d87ac6-6374-11e1-bc2b-000c2907ead9","MEL 2251722A","s.n.","Burgess, C.","","","","","","flowers | fruit","","","PRESENT","Sheet","","","","","","","","","","","","","646d75d9-1abc-11e3-90a2-6c626d51f2da","","","1959-05-10T14:00:00Z","","1959","5","11","","","","","","","","","b1c51169-1abc-11e3-90a2-6c626d51f2da","Oceania | Australia","OCEANIA","","","","Australia","AU","New South Wales","","","Katoomba.","Katoomba.","","","","","","","","","","","-33.7167","150.3167","EPSG:4326","10000.0","0.0166666667","","-33.7167000000","33° 43' S","150.3167000000","150° 19' E","epsg:4326","degrees decimal minutes","","","Klazenga, N.","","","","","","25f50abd-1abd-11e3-90a2-6c626d51f2da","","","","","","","","","","","https://id.biodiversity.org.au/node/apni/2916305","Actinotus forsythii","","","","","","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Asteranae | Apiales | Apiaceae | Actinotus","Plantae","Charophyta","Equisetopsida","Apiales","Apiaceae","Actinotus","","forsythii","","species","","Maiden & Betche","Pink Flannel Flower","ICN","","","","PreservedSpecimen","","","Actinotus forsythii","","","","","","","Published dataset","","f334beb4-e190-4713-a2a2-fce86fac2a1a","","","Actinotus forsythii","Oceania","","","","","","","","PhysicalObject"
"dr376","","Messina, A.","","","CC-BY 4.0 (Int)","Royal Botanic Gardens Board","","","","","","","MEL","MEL","","","PRESERVED_SPECIMEN","","","","383db207-3569-4309-9a9f-69ab72b2a13b","MEL 2491281A","1978","Messina, A.","","","","","","flowers | fruit","","","PRESENT","Sheet | Seed collection","","","","","","","Locally abundant, millions of plants observed. Seed collected from c. 200 plants.","","","","","","37697362-e7e2-489f-a58b-e3a2ea77b6c5","","","2021-03-10T13:00:00Z","","2021","3","11","","Subapline mallee woodland, growing in treeless bands of sandstone shale. Top of ridge and exending on N facing slopes. Area burnt 1 year prior.","","","","","","","427f81a7-e31c-44fd-a5f6-0596ef433577","Oceania | Australia","OCEANIA","","","","Australia","AU","Victoria","","","Brumby Point Tk, on saddle c. 4.7 km N of Diggers Hole Tk.","Brumby Point Tk, on saddle c. 4.7 km N of Diggers Hole Tk.","1400.0","1400.0","","","","","","","","","-37.056944","148.058889","EPSG:4326","","2.777778E-4","","-37.0569444444","37° 03' 25"" S","148.0588888889","148° 03' 32"" E","epsg:4326","degrees minutes decimal seconds","epsg:4326","","","","GPS","","","","c23c6242-5cb6-4ef4-85d9-96ad86d7d60c","","","Messina, A.","2021-03-11","","","","","","","https://id.biodiversity.org.au/node/apni/2916305","Actinotus forsythii","","","","","","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Asteranae | Apiales | Apiaceae | Actinotus","Plantae","Charophyta","Equisetopsida","Apiales","Apiaceae","Actinotus","","forsythii","","species","","Maiden & Betche","Pink Flannel Flower","ICN","","","","PreservedSpecimen","","","Actinotus forsythii","","","","","","","Published dataset","","5638ff2d-87c3-45ec-b69b-09272176f459","","","Actinotus forsythii","Oceania","","","","","","","","PhysicalObject"
"dr376","","Forsyth, W.","","","CC-BY 4.0 (Int)","Royal Botanic Gardens Board","","","","","","","MEL","MEL","","","PRESERVED_SPECIMEN","","","","44d59856-6374-11e1-bc2b-000c2907ead9","MEL 0230091A","s.n.","Forsyth, W.","","","","","","flowers | fruit","","","PRESENT","Sheet","","","","","","","","","","","","","6466407b-1abc-11e3-90a2-6c626d51f2da","","","","","1906","2","","","","","","","","","","b1c28d8f-1abc-11e3-90a2-6c626d51f2da","Oceania | Australia","OCEANIA","","","","Australia","AU","New South Wales","","","Blue Mountains.","Blue Mountains.","","","","","","","","","","","-34.0","150.25","EPSG:4326","","1.0","","-34.0000000000","34° S","150.2500000000","150° 15' E","epsg:4326","degrees decimal minutes","","","Klazenga, N.","","","","","","25eb802e-1abd-11e3-90a2-6c626d51f2da","","","","","","","","","","","https://id.biodiversity.org.au/node/apni/2916305","Actinotus forsythii","","","","","","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Asteranae | Apiales | Apiaceae | Actinotus","Plantae","Charophyta","Equisetopsida","Apiales","Apiaceae","Actinotus","","forsythii","","species","","Maiden & Betche","Pink Flannel Flower","ICN","","","","PreservedSpecimen","","","Actinotus forsythii","","","","","","","Published dataset","","0d26a6bb-c6b5-4017-a4b9-d351cafd8e77","","","Actinotus forsythii","Oceania","","","","","","","","PhysicalObject"
"dr376","","Rodway, F.A.","","","CC-BY 4.0 (Int)","Royal Botanic Gardens Board","","","","","","","MEL","MEL","","","PRESERVED_SPECIMEN","","","","44d87350-6374-11e1-bc2b-000c2907ead9","MEL 2251719A","s.n.","Rodway, F.A.","","","","","","flowers","","","PRESENT","Sheet","","","","","","","","","","","","","646d6145-1abc-11e3-90a2-6c626d51f2da","","","","","","","","","Alpine moorland.","","","","","","","b1c509d5-1abc-11e3-90a2-6c626d51f2da","Oceania | Australia","OCEANIA","","","","Australia","AU","New South Wales","","","Sassafras, 30 miles SW of Nowra.","Sassafras, 30 miles SW of Nowra.","610.0","610.0","2000 ft","2000 ft","","","","","","","-35.1","150.2667","EPSG:4326","10000.0","0.0166666667","","-35.1000000000","35° 6' S","150.2667000000","150° 16' E","epsg:4326","degrees decimal minutes","","","Klazenga, N.","","","","","","25f4f4b0-1abd-11e3-90a2-6c626d51f2da","","","","","","","","","","","https://id.biodiversity.org.au/node/apni/2916305","Actinotus forsythii","","","","","","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Asteranae | Apiales | Apiaceae | Actinotus","Plantae","Charophyta","Equisetopsida","Apiales","Apiaceae","Actinotus","","forsythii","","species","","Maiden & Betche","Pink Flannel Flower","ICN","","","","PreservedSpecimen","","","Actinotus forsythii","","","","","","","Published dataset","","444c6ca3-ecfd-4069-b1cd-69ae14ef58d3","","","Actinotus forsythii","Oceania","","","","","","","","PhysicalObject"
"dr376","","Eichler, J.","","","CC-BY 4.0 (Int)","Royal Botanic Gardens Board","","","","","","","MEL","MEL","","","PRESERVED_SPECIMEN","","","","59c23166-6374-11e1-bc2b-000c2907ead9","MEL 2281405A","208","Eichler, J.","","","","","","flowers | buds","","","PRESENT","Sheet","","","","","","","","","","986a4dd4-76f6-4f53-a689-26cef7fb957d","","","7115dd95-1abc-11e3-90a2-6c626d51f2da","","","2004-02-07T13:00:00Z","","2004","2","8","","Growing in shaly soil in open areas between bands of eucalypts.","","","","","","","b8bdfbd5-1abc-11e3-90a2-6c626d51f2da","Oceania | Australia","OCEANIA","","","","Australia","AU","Victoria","","","Alpine National Park. Brumby Point, in a saddle about 2km W of the end of Brumby Point Track.","Alpine National Park. Brumby Point, in a saddle about 2km W of the end of Brumby Point Track.","1410.0","1410.0","","","","","","","","","-37.0569","148.0589","EPSG:4326","1000.0","2.777778E-4","","-37.0569000000","37° 3' 25"" S","148.0589000000","148° 3' 32"" E","epsg:4326","degrees minutes decimal seconds","","","Klazenga, N.","","","","","","34007231-1abd-11e3-90a2-6c626d51f2da","","","","","","","","","","","https://id.biodiversity.org.au/node/apni/2916305","Actinotus forsythii","","","","","","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Asteranae | Apiales | Apiaceae | Actinotus","Plantae","Charophyta","Equisetopsida","Apiales","Apiaceae","Actinotus","","forsythii","","species","","Maiden & Betche","Pink Flannel Flower","ICN","","","","PreservedSpecimen","","","Actinotus forsythii","","","","","","","Published dataset","","c2a9abd5-3188-4b37-b3f5-23f9cec78805","","","Actinotus forsythii","Oceania","","","","","","","","PhysicalObject"
"dr376","","Burgess, C.","","","CC-BY 4.0 (Int)","Royal Botanic Gardens Board","","","","","","","MEL","MEL","","","PRESERVED_SPECIMEN","","","","44d875da-6374-11e1-bc2b-000c2907ead9","MEL 2251720A","s.n.","Burgess, C.","","","","","","flowers | fruit","","","PRESENT","Sheet","","","","","","","","","","","","","646d6823-1abc-11e3-90a2-6c626d51f2da","","","1967-04-14T14:00:00Z","","1967","4","15","","","","","","","","","b1c50c66-1abc-11e3-90a2-6c626d51f2da","Oceania | Australia","OCEANIA","","","","Australia","AU","New South Wales","","","Pigeon House Range.","Pigeon House Range.","","","","","","","","","","","-35.0667","150.1667","EPSG:4326","10000.0","0.0166666667","","-35.0667000000","35° 4' S","150.1667000000","150° 10' E","epsg:4326","degrees decimal minutes","","","Klazenga, N.","","","","","","25f4fc04-1abd-11e3-90a2-6c626d51f2da","","","Burgess, C.","1967-04-15","","","","","","","https://id.biodiversity.org.au/node/apni/2916305","Actinotus forsythii","","","","","","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Asteranae | Apiales | Apiaceae | Actinotus","Plantae","Charophyta","Equisetopsida","Apiales","Apiaceae","Actinotus","","forsythii","","species","","Maiden & Betche","Pink Flannel Flower","ICN","","","","PreservedSpecimen","","","Actinotus forsythii","","","","","","","Published dataset","","2b3567b2-7617-47f7-8c60-a8325534964d","","","Actinotus forsythii","Oceania","","","","","","","","PhysicalObject"
"dr376","","Walsh, N.G.","","","CC-BY 4.0 (Int)","Royal Botanic Gardens Board","","","","","","","MEL","MEL","","","PRESERVED_SPECIMEN","","","","44d69af8-6374-11e1-bc2b-000c2907ead9","MEL 0628529A","879","Walsh, N.G.","","","","","","flowers","","","PRESENT","Sheet","","","","","","","","","","d021f020-ee44-4787-90d3-904ab8b0d1d1","","","64689404-1abc-11e3-90a2-6c626d51f2da","","","1982-02-25T13:00:00Z","","1982","2","26","","Recently burnt sites within dry Eucalyptus kybeanensis, E. stellulata, E. glaucescens subalpine mallee woodland. Substrate of fine siltstone fragments.","","","","","","","87b13789-1abc-11e3-90a2-6c626d51f2da","Oceania | Australia","OCEANIA","","","","Australia","AU","Victoria","","","Brumby Point, Nunniong Plateau, East Gippsland.","Brumby Point, Nunniong Plateau, East Gippsland.","1460.0","1460.0","","","","","","","","","-37.0569","148.0611","EPSG:4326","1000.0","2.777778E-4","","-37.0569000000","37° 3' 25"" S","148.0611000000","148° 3' 40"" E","epsg:4326","degrees minutes decimal seconds","","","Klazenga, N.","","","","","","25f0ef31-1abd-11e3-90a2-6c626d51f2da","","","","","","","","","","","https://id.biodiversity.org.au/node/apni/2916305","Actinotus forsythii","","","","","","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Asteranae | Apiales | Apiaceae | Actinotus","Plantae","Charophyta","Equisetopsida","Apiales","Apiaceae","Actinotus","","forsythii","","species","","Maiden & Betche","Pink Flannel Flower","ICN","","","","PreservedSpecimen","","","Actinotus forsythii","","","","","","","Published dataset","","0201be67-8a90-4201-b2cd-21b45373f4bd","","","Actinotus forsythii","Oceania","","","","","","","","PhysicalObject"
"dr376","","Walsh, N.G.","","","CC-BY 4.0 (Int)","Royal Botanic Gardens Board","","","","","","","MEL","MEL","","","PRESERVED_SPECIMEN","","","","44d68fb8-6374-11e1-bc2b-000c2907ead9","MEL 0611723A","685","Walsh, N.G.","","","","","","flowers","","","PRESENT","Sheet","","","","","","","","","","b97f154e-ae83-4ab3-8d2e-7c3a8ef16634","","","6468614b-1abc-11e3-90a2-6c626d51f2da","","","1982-02-25T13:00:00Z","","1982","2","26","","Recently burnt sites within dry Eucalyptus kybeanensis, E. glaucescens, E. stellulata subalpine mallee woodland. Substrate of fine siltstone shale fragments. Full sun.","","","","","","","a4aab27c-1abc-11e3-90a2-6c626d51f2da","Oceania | Australia","OCEANIA","","","","Australia","AU","Victoria","","","Brumby Point, Nunniong Plateau.","Brumby Point, Nunniong Plateau.","1460.0","1460.0","","","","","","","","","-37.0569","148.0611","EPSG:4326","1000.0","2.777778E-4","","-37.0569000000","37° 3' 25"" S","148.0611000000","148° 3' 40"" E","epsg:4326","degrees minutes decimal seconds","","","Klazenga, N.","","","","","","25f0d192-1abd-11e3-90a2-6c626d51f2da","","","Walsh, N.G.; Thompson, J.","","","","","","","","https://id.biodiversity.org.au/node/apni/2916305","Actinotus forsythii","","","","","","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Asteranae | Apiales | Apiaceae | Actinotus","Plantae","Charophyta","Equisetopsida","Apiales","Apiaceae","Actinotus","","forsythii","","species","","Maiden & Betche","Pink Flannel Flower","ICN","","","","PreservedSpecimen","","","Actinotus forsythii","","","","","","","Published dataset","","e52e2aa3-7df8-44e4-82cc-912ea69dd9c2","","","Actinotus forsythii","Oceania","","","","","","","","PhysicalObject"
"dr376","","Lyne, A.M.","","","CC-BY 4.0 (Int)","Royal Botanic Gardens Board","","","","","","","MEL","MEL","","","PRESERVED_SPECIMEN","","","","467f778a-6374-11e1-bc2b-000c2907ead9","MEL 2253407A","1567","Lyne, A.M.","","","","","","flowers","","","PRESENT","Sheet","","","","","","","Localised.","","","33994e40-075e-4a2d-bb8c-1b9676e6cdd7|d171fd1c-88b3-428a-ab3b-dfdb6717761e","","","658da15f-1abc-11e3-90a2-6c626d51f2da","","","1995-02-24T13:00:00Z","","1995","2","25","","Sandy soil on sandstone.","","","","","","","b24c5bdb-1abc-11e3-90a2-6c626d51f2da","Oceania | Australia","OCEANIA","","","","Australia","AU","New South Wales","","","Budawang Range, near Camping Rock Creek.","Budawang Range, near Camping Rock Creek.","","","","","","","","","","","-35.2","150.233333","EPSG:4326","10000.0","0.0166666667","","-35.2000000000","35° 12' S","150.2333333330","150° 14' E","epsg:4326","degrees decimal minutes","","","Klazenga, N.","","","","","","270edae1-1abd-11e3-90a2-6c626d51f2da","","","Telford, I.R.; Lyne, A.M.","1995-02","","","","","","","https://id.biodiversity.org.au/node/apni/2916305","Actinotus forsythii","","","","","","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Asteranae | Apiales | Apiaceae | Actinotus","Plantae","Charophyta","Equisetopsida","Apiales","Apiaceae","Actinotus","","forsythii","","species","","Maiden & Betche","Pink Flannel Flower","ICN","","","","PreservedSpecimen","","","Actinotus forsythii","","","","","","","Published dataset","","2c995370-9ca5-4a8c-ae90-16a92320430d","","","Actinotus forsythii","Oceania","","","","","","","","PhysicalObject"
"dr376","","Hind, P.","","","CC-BY 4.0 (Int)","Royal Botanic Gardens Board","","","","","","","MEL","MEL","","","PRESERVED_SPECIMEN","","","","44d6b0ce-6374-11e1-bc2b-000c2907ead9","MEL 0720443A","6501","Hind, P.","","","","","","flowers | fruit","","","PRESENT","Sheet","","","","","","","Locally abundant.","","","d1ff6347-d1fc-4950-a066-3026da0fc8aa","Actinotus forsythii Maiden & Betche","","6468f051-1abc-11e3-90a2-6c626d51f2da","","","1992-02-17T13:00:00Z","","1992","2","18","","Flattish area on ridge with rock platforms covered in heath of Leptospermum & Calytrix with Callitirs in deeper soil pockets. Area burnt Winter 1991. Sandy soil on sandstone.","","","","","","","b1c38918-1abc-11e3-90a2-6c626d51f2da","Oceania | Australia","OCEANIA","","","","Australia","AU","New South Wales","","","On No. 7 Fire Trail to Wolgan Pinnacle, 4.6km N of Sunnyside Road, Newnes Plateau.","On No. 7 Fire Trail to Wolgan Pinnacle, 4.6km N of Sunnyside Road, Newnes Plateau.","930.0","930.0","","","","","","","","","-33.2811","150.1786","EPSG:4326","1000.0","2.777778E-4","","-33.2811000000","33° 16' 52"" S","150.1786000000","150° 10' 43"" E","epsg:4326","degrees minutes decimal seconds","","","Klazenga, N.","","","","","","25f12b27-1abd-11e3-90a2-6c626d51f2da","","","Powell, J.M.","1992-12-03","","","","","","","https://id.biodiversity.org.au/node/apni/2916305","Actinotus forsythii","","","","","","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Asteranae | Apiales | Apiaceae | Actinotus","Plantae","Charophyta","Equisetopsida","Apiales","Apiaceae","Actinotus","","forsythii","","species","","Maiden & Betche","Pink Flannel Flower","ICN","","","","PreservedSpecimen","","","Actinotus forsythii","","","","","","","Published dataset","","07e137f8-78f2-4d4b-9445-5073d18a3045","","","Actinotus forsythii","Oceania","","","","","","","","PhysicalObject"
"dr376","d0c75419-f5af-400f-8ac9-3b699a66a155","Forsyth, W.","","","CC-BY 4.0 (Int)","Royal Botanic Gardens Board","","","","","","","MEL","MEL","","","PRESERVED_SPECIMEN","","","","5d23385a-6374-11e1-bc2b-000c2907ead9","MEL 0230036A","s.n.","Forsyth, W.","","","","","","fruit","","","PRESENT","Sheet","","","","","","","","","","37fdf8a2-c233-4f39-9c2e-87602cc8cc57","","","73157bbc-1abc-11e3-90a2-6c626d51f2da","","","","","1902","2","","","","","","","","","","b99d7297-1abc-11e3-90a2-6c626d51f2da","Oceania | Australia","OCEANIA","","","","Australia","AU","New South Wales","","","Blackheath. Blue Mountains.","Blackheath. Blue Mountains.","","","","","","","","","","","-33.6167","150.2667","EPSG:4326","10000.0","0.0166666667","","-33.6167000000","33° 37' S","150.2667000000","150° 16' E","epsg:4326","degrees decimal minutes","","","National Herbarium of Victoria","","","","","","3660847f-1abd-11e3-90a2-6c626d51f2da","","SYNTYPE","","","","","","","","","https://id.biodiversity.org.au/node/apni/2916305","Actinotus forsythii","","","","","","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Asteranae | Apiales | Apiaceae | Actinotus","Plantae","Charophyta","Equisetopsida","Apiales","Apiaceae","Actinotus","","forsythii","","species","","Maiden & Betche","Pink Flannel Flower","ICN","","","","PreservedSpecimen","","","Actinotus forsythii","","","","","","","Published dataset","","b1e74ae6-75ae-426f-98ae-10d500ad1392","","","Actinotus forsythii","Oceania","","","","","","","d0c75419-f5af-400f-8ac9-3b699a66a155","PhysicalObject"
